depth	min	max	median	mean
12	32	518	270	272
28	216	704	448	455
44	383	893	634	634
60	552	1074	804	807
76	732	1257	993	992
92	898	1487	1169	1178
104	1035	1627	1321	1324
120	1245	1867	1538	1540
136	1445	2119	1769	1772
152	1675	2400	2018	2021
168	1912	2692	2275	2280
184	2133	3020	2545	2555
200	2408	3304	2833	2841
216	2681	3624	3127	3132
232	2931	3916	3411	3415
246	3174	4178	3671	3672
262	3476	4499	3959	3965
278	3724	4791	4259	4262
294	4053	5084	4555	4564
310	4366	5352	4860	4859
326	4642	5648	5144	5142
342	4943	5912	5425	5419
350	5083	6040	5560	5555
354	5154	6100	5630	5625
366	5340	6289	5830	5833
382	5641	6550	6100	6102
386	5710	6611	6163	6166
398	5900	6785	6357	6358
402	5958	6838	6423	6419
418	6217	7053	6664	6658
434	6469	7292	6908	6903
446	6676	7436	7085	7074
462	6953	7644	7308	7301
478	7186	7839	7529	7518
494	7390	8055	7742	7733
510	7616	8300	7957	7957
526	7849	8551	8195	8195
542	8107	8853	8446	8452
554	8302	9050	8652	8664
570	8594	9391	8975	8977
586	8859	9726	9303	9306
602	9202	10104	9670	9664
619	9576	10505	10059	10055
634	9931	10812	10395	10385
646	10217	11043	10642	10633
662	10524	11352	10970	10961
682	10930	11690	11325	11326
708	11421	12077	11755	11755
714	11543	12177	11849	11851
730	11768	12400	12082	12084
746	11965	12623	12311	12306
756	12116	12760	12448	12440
784	12481	13139	12814	12811
790	12564	13237	12887	12893
806	12769	13469	13113	13113
822	12954	13715	13323	13332
838	13161	13973	13547	13556
848	13298	14151	13697	13701
