depth	min	max	median	mean
2.5	178	730	459	453
7.5	313	928	608	608
12.5	467	1141	781	792
17.5	645	1412	998	1001
22.5	827	1687	1205	1219
27.5	990	1954	1454	1457
32.5	1200	2195	1687	1678
37.5	1398	2414	1890	1893
42.5	1572	2639	2108	2104
47.5	1786	2878	2323	2318
52.5	1981	3101	2524	2531
57.5	2170	3315	2720	2725
62.5	2351	3541	2921	2924
67.5	2541	3716	3117	3121
72.5	2705	3923	3300	3307
77.5	2896	4089	3477	3482
82.5	3002	4274	3630	3639
87.5	3181	4465	3792	3799
92.5	3356	4625	3943	3953
97.5	3487	4763	4083	4098
102.5	3625	4912	4227	4237
107.5	3717	5069	4367	4371
112.5	3837	5215	4494	4495
117.5	3948	5327	4620	4619
122.5	4028	5456	4738	4735
127.5	4116	5551	4846	4843
132.5	4226	5691	4961	4954
137.5	4320	5837	5058	5068
142.5	4392	5975	5163	5178
147.5	4517	6073	5266	5283
152.5	4621	6200	5373	5390
157.5	4709	6302	5474	5488
162.5	4796	6413	5575	5587
167.5	4907	6533	5669	5686
172.5	4998	6644	5773	5784
177.5	5071	6753	5874	5883
182.5	5126	6888	5970	5975
187.5	5195	6994	6047	6064
192.5	5305	7082	6139	6155
197.5	5382	7156	6222	6243
202.5	5471	7303	6325	6335
207.5	5556	7387	6411	6421
212.5	5626	7483	6487	6507
217.5	5718	7563	6572	6591
222.5	5806	7654	6660	6673
227.5	5877	7741	6745	6755
232.5	5957	7831	6828	6840
237.5	6027	7932	6895	6920
242.5	6091	8045	6983	7000
247.5	6143	8154	7066	7084
252.5	6231	8238	7137	7160
257.5	6322	8330	7227	7237
262.5	6379	8438	7300	7315
