depth	min	max	median	mean
102	440	849	676	669
104	497	869	702	699
106	545	893	733	728
108	596	922	762	759
110	636	947	795	792
112	662	987	826	825
114	708	1005	859	859
116	745	1042	895	892
118	782	1073	927	925
120	818	1094	959	957
122	842	1130	990	990
124	881	1156	1026	1024
126	906	1198	1058	1057
128	946	1232	1091	1093
130	990	1259	1129	1129
132	1016	1314	1165	1166
134	1065	1340	1203	1203
135	1088	1361	1220	1221
137	1114	1419	1256	1258
138	1134	1429	1272	1275
140	1174	1450	1306	1308
142	1197	1490	1338	1341
144	1240	1518	1375	1376
146	1262	1548	1408	1410
148	1300	1587	1442	1445
150	1341	1624	1478	1480
152	1365	1679	1514	1516
154	1400	1707	1547	1548
156	1425	1747	1576	1580
158	1456	1791	1609	1613
160	1475	1836	1642	1646
162	1492	1904	1673	1678
