labID,age,error,depth
471495,200,1,20
471496,300,1,28
471501,1187,1,77
471497,1693,1,109
471498,4700,1,301
471500,6527,1,417
471499,7662,286.5,481
471502,7702,249,485
471517,7740,198.5,489
471518,7782,132,493
471503,7843,87.5,497
471504,7897,75,501
471505,7956,65.5,505
471506,8003,57,509
471507,8045,49,513
471508,8095,37.5,517
471510,8147,50.5,521
471509,8186,64.5,525
471511,8237,73,529
471512,8477,165,545
471513,8559,261.5,553
471514,8712,435,569
471515,9152,1,585
471516,9400,1,601
