depth	min	max	median	mean
2.5	-58	349	101	112
17.5	130	549	321	326
25.5	235	651	431	436
33.5	347	751	543	548
41.5	487	870	666	667
49.5	600	958	774	775
53.5	659	1015	835	832
57.5	712	1083	890	891
61.5	760	1133	950	951
65.5	829	1195	1013	1015
73.5	966	1343	1152	1155
81.5	1096	1540	1312	1312
89.5	1262	1710	1480	1479
96.5	1420	1901	1652	1652
105.5	1638	2159	1902	1899
113.5	1901	2398	2145	2144
121.5	2130	2658	2397	2399
129.5	2433	2892	2659	2659
133.5	2564	3000	2782	2784
137.5	2670	3100	2885	2887
141.5	2771	3210	2975	2979
145.5	2862	3281	3065	3068
153.5	3024	3456	3227	3232
161.5	3153	3602	3387	3387
169.5	3315	3720	3527	3526
177.5	3451	3872	3665	3665
189.5	3677	4074	3863	3869
193.5	3743	4139	3935	3938
197.5	3811	4211	4009	4010
209.5	3997	4402	4200	4199
217.5	4108	4538	4325	4325
226.5	4271	4675	4469	4469
234.5	4404	4793	4603	4601
242.5	4540	4944	4729	4733
250.5	4669	5057	4861	4864
258.5	4794	5203	5004	5003
266.5	4924	5369	5134	5139
274.5	5083	5533	5298	5300
286.5	5308	5827	5565	5567
290.5	5427	5952	5682	5683
301.5	5756	6405	6078	6080
312.5	6209	6832	6538	6536
320.5	6585	7205	6907	6903
328.5	6941	7541	7235	7240
336.5	7313	7840	7567	7567
344.5	7543	8060	7802	7801
352.5	7772	8275	8018	8019
360.5	7972	8459	8215	8215
368.5	8163	8651	8400	8399
376.5	8305	8823	8583	8578
400.5	8859	9345	9113	9112
407.5	9018	9491	9264	9265
417.5	9255	9745	9486	9489
423.5	9406	9839	9618	9615
429.5	9516	9951	9734	9736
438.5	9686	10121	9900	9901
442.5	9734	10206	9977	9972
444.5	9764	10237	10007	10004
