depth	min	max	median	mean
1	-23	178	87	84
3	15	192	105	103
5	31	210	125	123
7	55	229	141	141
9	74	235	158	157
11	91	254	175	173
13	110	259	186	185
15	120	272	197	198
17	134	284	208	210
19	150	296	222	222
21	159	309	234	234
23	175	320	246	245
25	182	332	257	257
27	196	344	267	268
29	211	354	279	279
31	218	367	290	290
33	234	377	301	302
35	245	391	313	313
37	253	404	324	325
39	263	414	336	336
41	270	429	347	347
43	288	436	358	360
45	298	449	372	373
47	307	466	384	386
49	320	481	398	399
51	331	498	412	413
53	341	508	426	426
55	352	525	439	440
57	368	542	454	455
59	385	555	469	470
61	397	574	486	485
63	415	585	502	500
65	426	607	515	516
67	443	626	531	531
69	460	641	545	547
71	471	662	561	562
73	491	680	579	580
75	500	702	598	598
77	517	718	616	615
79	532	741	634	633
81	544	766	649	650
83	567	783	669	669
85	578	803	688	687
87	599	830	706	708
89	617	870	728	730
91	628	907	747	752
93	652	935	776	780
95	668	983	802	807
