"labID","age","error","depth"
"252084",466,266,30
"252085",497,266,35
"252086",529,266,40
"252087",560,266,45
"252088",592,266,50
"252089",623,266,55
"252090",655,266,60
"252091",686,266,65
"252092",718,266,70
"252093",749,266,75
"252094",781,266,80
"252095",812,266,85
"252096",844,266,90
"252097",875,266,95
"252098",907,266,100
"252099",938,266,105
"252100",970,266,110
"252101",1001,266,115
"252102",1064,266,125
"252103",1096,266,130
"252104",1159,266,140
"252105",1190,266,145
"252106",1222,266,150
"252107",1253,266,155
"252108",1316,266,165
"252109",1348,266,170
"252110",1379,266,175
"252111",1442,266,185
"252112",1514,266,190
"252113",1613,266,195
"252114",1810,266,205
"252115",2107,266,220
"252116",2304,266,230
"252117",2502,266,240
"252118",2798,266,255
"252119",2995,266,265
"252120",3193,266,275
"252121",3391,266,285
"252122",3588,266,295
"252123",3893,266,310
"252124",4117,266,320
"252125",4341,266,330
"252126",4453,266,335
"252127",4790,266,350
"252128",5126,266,365
"252129",5351,266,375
"252130",5575,266,385
"252131",5732,266,392
"252132",5972,266,400
"252133",6100,266,403
"252134",6185,266,405
"252135",6399,266,410
"252136",6612,266,415
"252137",6825,266,420
"252138",7038,266,425
"252139",7252,266,430
"252140",7465,266,435
"252141",7678,266,440
"252142",7891,266,445
"252143",8105,266,450
"252144",8318,266,455
"252145",8531,266,460
"252146",8744,266,465
"252147",9040,266,470
"252148",9390,266,475
"252149",9740,266,480
"252150",10137,266,485
"252151",10565,266,490
"252152",10993,266,495
"252153",11421,266,500
"252154",11764,266,504
"252155",12020,266,507
"252156",12277,266,510
"252157",12534,266,513
"252158",12791,266,516
"252159",13048,266,519
"252160",13304,266,522
"252161",13561,266,525
