"labID","age","error","depth"
"551615",-9,266,1
"551621",23,266,2
"551616",55,266,3
"551622",87,266,4
"551617",119,266,5
"551618",151,266,6
"551620",182,266,7
"551619",214,266,8
"551651",246,266,9
"551654",278,266,10
"551623",310,266,11
"551625",342,266,12
"551624",373,266,13
"551626",405,266,14
"551627",498,266,16
"551628",638,266,18
"551629",778,266,20
"551630",919,266,22
"551631",1059,266,24
"551632",1178,266,26
"551633",1264,266,28
"551634",1349,266,30
"551635",1392,266,31
"551636",1434,266,32
"551637",1477,266,33
"551638",1519,266,34
"551639",1562,266,35
"551640",1665,266,36
"551641",1788,266,37
"551642",1911,266,38
"551643",2034,266,39
"551644",2649,266,44
"551646",3265,266,49
"551645",3621,266,54
"551647",3890,266,59
"551648",4428,266,69
"551649",4967,266,79
"551650",5505,266,89
"551652",6044,266,99
"551653",6582,266,109
"551656",7121,266,119
"551655",7659,266,129
"551657",7928,266,134
"551658",7982,266,135
"551659",8036,266,136
"551660",8090,266,137
