depth	min	max	median	mean
1	-71	26	-30	-28
6	-24	202	70	74
10	39	279	145	149
14	102	346	233	230
22	278	480	385	384
24	335	503	422	422
30	443	595	519	519
36	515	730	604	609
54	765	972	866	868
60	843	1042	938	940
70	943	1154	1045	1047
84	1096	1321	1205	1207
96	1233	1505	1374	1372
120	1558	1822	1693	1691
132	1717	1965	1839	1840
144	1864	2150	2004	2005
161	2133	2391	2265	2263
171	2295	2507	2407	2405
181	2416	2655	2539	2538
192	2578	2800	2689	2689
200	2706	2884	2796	2796
204	2762	2970	2859	2861
222	2990	3314	3159	3159
234	3232	3509	3372	3369
246	3417	3776	3600	3599
254	3581	3940	3764	3764
258	3666	4024	3845	3844
274	3999	4287	4151	4150
282	4160	4427	4293	4293
294	4367	4594	4477	4479
304	4496	4770	4621	4624
314	4617	4926	4765	4766
320	4687	5011	4849	4851
334	4892	5230	5054	5055
340	4964	5307	5137	5139
348	5091	5414	5256	5257
360	5279	5578	5431	5430
372	5447	5729	5588	5588
380	5554	5826	5691	5692
384	5606	5878	5747	5745
395	5737	6050	5894	5895
415	6037	6368	6200	6201
420	6104	6484	6289	6290
432	6270	6781	6519	6522
440	6419	6967	6659	6670
460	6731	7353	7014	7018
