labID,age,error,depth
497574,-62,1,0
497576,-32,15,10
497575,-2,30,20
497577,28,40,30
497580,58,55,40
497578,86,67,50
497581,106,67,60
497579,126,67,70
497582,146,67,80
497583,166,67,90
497584,186,38,100
497586,206,38,110
497585,226,38,120
497587,246,38,130
497588,270,16,140
497589,290,16,150
497590,310,18,160
497591,330,18,170
497592,350,18,180
497593,370,18,190
497594,390,18,200
497595,410,18,210
