"labID","age","error","depth"
"270500",1455,266,220
"270501",1537,266,240
"270502",1630,266,261
"270503",1725,266,281
"270504",1744,266,285
"270505",1795,266,295
"270506",1874,266,310
"270507",1986,266,330
"270508",2033,266,338
"270509",2092,266,348
"270510",2166,266,360
"270511",2197,266,365
"270512",2229,266,370
"270513",2294,266,380
"270514",2361,266,390
"270515",2388,266,394
"270516",2422,266,399
"270517",2457,266,404
"270518",2485,266,408
"270519",2514,266,412
"270520",2571,266,420
"270521",2644,266,430
"270522",2720,266,440
"270523",2859,266,458
"270524",2955,266,470
"270525",3120,266,490
"270526",3222,266,502
"270527",3471,266,530
"270528",3618,266,546
"270529",3647,266,549
"270530",3751,266,560
"270531",3848,266,570
"270532",4047,266,590
"270533",4252,266,610
"270534",4464,266,630
"270535",4639,266,646
"270536",4909,266,670
"270537",5141,266,690
"270538",5320,266,705
"270539",5502,266,720
"270540",5751,266,740
"270541",6007,266,760
"270542",6270,266,780
"270543",6676,266,810
"270544",6815,266,820
"270545",6955,266,830
"270546",7097,266,840
