"labID","age","error","depth"
"403016",7700,352,420
"403017",7938,307.5,430
"403018",8176,270.5,440
"403019",8413,250,450
"403020",8651,253.5,460
"403021",8770,262.5,465
"403022",8889,276.5,470
"403023",9008,295,475
"403024",9126,318.5,480
"403025",9245,346,485
"403026",9364,376,490
"403027",9483,407,495
"403028",9602,438.5,500
"403029",9721,471,505
"403030",9839,503,510
"403031",9958,537,515
"403032",10077,571,520
"403033",10196,605.5,525
"403034",10315,640,530
"403035",10434,674.5,535
"403036",10553,709.5,540
"403037",10671,744.5,545
"403038",10790,780,550
"403039",10909,815.5,555
"403040",11028,851.5,560
"403041",11147,887.5,565
"403042",11266,923,570
"403043",11384,959,575
"403044",11503,995,580
"403045",11622,1031,585
"403046",11741,1067,590
"403047",11860,1103,595
"403048",11979,1139.5,600
"403049",12097,1176,605
"403050",12216,1212.5,610
"403051",12335,1248.5,615
"403052",12454,1285,620
"403053",12573,1322,625
"403054",12692,1358.5,630
"403055",12810,1395,635
"403056",12929,1431.5,640
"403057",13048,1468.5,645
"403058",13167,1505.5,650
"403059",13286,1542.5,655
"403060",13405,1579.5,660
