depth	min	max	median	mean
5	-55	430	137	148
10	-7	502	237	235
15	82	570	342	336
20	224	712	487	479
22.5	363	776	584	581
25	456	910	689	683
27.5	613	983	805	801
30	696	1147	916	920
32.5	797	1204	990	995
35	851	1290	1068	1070
40	973	1419	1200	1200
45	1100	1522	1316	1315
50	1216	1636	1425	1425
55	1325	1735	1522	1526
60	1411	1849	1638	1635
65	1525	1949	1744	1745
70	1659	2070	1850	1854
75	1751	2174	1964	1966
80	1847	2263	2070	2064
85	1937	2364	2167	2162
90	2049	2468	2261	2263
95	2164	2580	2376	2373
100	2267	2673	2477	2470
105	2371	2779	2575	2575
110	2452	2873	2681	2681
115	2572	3007	2790	2790
120	2689	3119	2903	2903
125	2792	3217	2992	2993
130	2868	3327	3088	3092
135	2967	3450	3192	3198
140	3074	3574	3309	3315
145	3208	3726	3449	3453
150	3350	3950	3627	3632
155	3508	4212	3821	3834
160	4278	5172	4815	4796
165	4714	5423	5124	5108
170	5013	5639	5361	5352
175	5245	5850	5567	5562
180	5457	6038	5758	5754
185	5645	6194	5943	5935
190	5868	6365	6105	6107
195	6001	6509	6250	6249
200	6160	6666	6421	6416
205	6323	6845	6588	6584
210	6482	7001	6732	6735
215	6634	7158	6905	6906
220	6794	7354	7069	7065
225	6971	7490	7234	7235
230	7105	7646	7391	7385
235	7272	7778	7551	7544
240	7486	7970	7738	7736
245	7638	8136	7894	7887
250	7798	8273	8033	8032
255	7955	8405	8177	8175
260	8077	8521	8296	8295
265	8219	8639	8424	8420
270	8325	8740	8532	8532
275	8418	8830	8632	8630
280	8531	8897	8725	8724
285	8634	8989	8819	8819
290	8729	9060	8907	8904
292.5	8785	9094	8948	8946
295	8827	9148	8987	8987
297.5	8883	9175	9025	9026
300	8913	9217	9065	9065
302.5	8958	9243	9104	9103
305	8989	9286	9143	9140
307.5	9038	9307	9181	9178
310	9058	9354	9220	9215
312.5	9113	9385	9254	9252
315	9149	9431	9290	9289
317.5	9191	9458	9322	9323
320	9220	9498	9357	9356
322.5	9262	9521	9392	9392
325	9288	9575	9428	9429
327.5	9333	9595	9466	9465
330	9361	9642	9502	9501
332.5	9397	9665	9535	9533
335	9422	9716	9564	9565
340	9474	9777	9629	9630
342.5	9519	9805	9663	9662
345	9547	9845	9694	9693
350	9604	9907	9750	9749
352.5	9637	9924	9785	9782
355	9657	9962	9817	9816
360	9714	10032	9879	9877
362.5	9749	10056	9913	9910
365	9767	10096	9940	9942
370	9845	10165	10007	10008
372.5	9892	10207	10048	10047
375	9918	10264	10087	10087
380	9993	10353	10161	10166
385	10059	10463	10264	10263
390	10161	10616	10381	10385
395	10292	10776	10523	10521
400	10435	10974	10693	10695
405	10651	11198	10916	10915
410	10815	11405	11109	11109
415	11002	11621	11331	11329
420	11226	11856	11542	11532
430	11677	12291	11982	11977
440	12087	12657	12385	12381
445	12261	12776	12554	12544
450	12440	12889	12680	12674
455	12556	12982	12775	12775
460	12669	13080	12871	12873
465	12754	13170	12951	12956
470	12855	13253	13046	13047
475	12934	13333	13133	13134
480	13010	13420	13222	13224
485	13112	13526	13325	13327
490	13213	13636	13431	13430
495	13320	13757	13536	13536
500	13420	13897	13646	13652
505	13550	14010	13779	13784
510	13686	14183	13927	13927
515	13823	14352	14084	14086
520	14021	14549	14284	14283
525	14210	14751	14484	14486
530	14407	14987	14701	14700
535	14615	15228	14917	14920
540	14846	15458	15146	15143
550	15203	15846	15520	15517
560	15496	16168	15849	15845
570	15724	16448	16067	16072
