depth	min	max	median	mean
0.25	-41	-31	-36	-36
0.75	-25	-11	-19	-19
2.25	17	52	32	33
3.75	57	117	83	84
5.25	95	173	130	131
7.25	115	217	161	162
10.25	130	324	204	210
12.25	157	372	242	248
18	219	505	345	350
24	296	612	456	458
31	422	766	592	592
34	485	819	655	656
36	544	859	698	699
38	601	892	741	742
40	631	942	787	785
43	695	970	837	837
45	729	1007	876	872
48	808	1038	927	926
50	835	1077	965	962
53	889	1110	1004	1003
55	914	1149	1031	1031
58	955	1179	1068	1070
68	1079	1301	1190	1190
78	1189	1417	1310	1309
88	1335	1607	1468	1467
98	1565	1997	1777	1776
102	1731	2116	1923	1921
106	1894	2267	2080	2079
108	1967	2332	2162	2158
113	2154	2545	2349	2349
118	2286	2730	2515	2514
123	2438	2891	2676	2673
128	2614	3042	2832	2831
133	2766	3194	2994	2990
138	2954	3348	3159	3157
143	3146	3509	3330	3329
148	3288	3724	3504	3506
158	3563	4157	3847	3847
168	3854	4500	4177	4176
178	4177	4773	4471	4474
188	4417	5072	4744	4744
198	4719	5322	5029	5023
208	5019	5608	5329	5325
218	5350	5911	5636	5633
224	5585	6087	5842	5836
238	6184	6609	6397	6398
248	6507	6983	6743	6743
258	6844	7376	7100	7103
268	7179	7815	7506	7508
278	7572	8208	7887	7886
288	7745	8482	8100	8100
298	7894	8723	8267	8274
