depth	min	max	median	mean
1.5	-43	172	56	56
7.5	53	250	153	152
10.5	98	313	212	210
15.5	211	413	310	310
17.5	259	451	353	353
23.5	387	586	484	486
26.5	446	656	555	553
28	492	672	587	585
31	540	762	649	650
34	621	819	723	722
37	685	907	797	797
40	763	995	878	878
42	818	1050	938	938
43	857	1071	972	970
45	908	1143	1040	1035
47	979	1208	1102	1101
50	1089	1303	1206	1202
52	1158	1373	1271	1270
55	1244	1482	1375	1374
58	1358	1579	1474	1472
61	1436	1702	1569	1569
63	1534	1730	1630	1629
65	1574	1802	1689	1689
68	1635	1907	1767	1769
73	1722	2069	1876	1882
74	1733	2104	1897	1901
78	1784	2194	1967	1974
82	1821	2314	2033	2042
87	1868	2421	2108	2119
