"labID","age","error","depth"
"227310",-51,52,1
"227311",-24,79,5
"227312",15,91.5,10
"227313",65,112,15
"227314",132,127,20
"227315",222,141,25
"227316",339,150,30
"227317",491,150.5,35
"227318",683,151,40
"227319",919,132,45
"227320",1145,126,49
"227321",1539,140,55
"227322",1906,172.5,60
"227323",2289,208.5,65
"227324",2669,248,70
"227325",3029,315,75
"227326",3348,364.5,80
"227327",3615,397.5,85
"227328",3833,420.5,90
"227329",4008,438,95
"227330",4122,444.5,99
"227331",4258,439.5,105
"227332",4346,423.5,110
"227333",4418,403.5,115
"227334",4481,355,120
"227335",4542,368.5,125
"227336",4607,341.5,130
"227337",4682,267,135
"227338",4776,230,140
"227339",4893,202.5,145
"227340",5008,190,149
"227341",5205,170.5,155
"227342",5382,177,160
"227343",5559,134.5,165
"227344",5728,128,170
"227345",5886,126.5,175
"227346",6034,135.5,180
"227347",6172,143.5,185
"227348",6299,152,190
"227349",6418,161,195
"227350",6505,167,199
"227351",6626,172,205
"227352",6717,174,210
"227353",6802,174,215
"227354",6883,172,220
"227355",6962,167,225
"227356",7044,158,230
"227357",7129,145,235
"227358",7323,147.5,245
"227359",7412,178.5,249
"227360",7559,247,255
"227361",7690,318,260
"227362",7827,399.5,265
"227363",7967,488,270
"227364",8108,580.5,275
"227365",8249,675.5,280
