depth	min	max	median	mean
5	-40	422	197	194
10	51	472	271	269
15	130	541	342	340
20	216	605	424	420
25	296	657	495	494
30	398	757	583	581
35	532	871	712	709
40	669	1074	888	886
45	821	1327	1098	1093
50	1001	1655	1335	1337
55	1255	1937	1650	1637
60	1497	2286	1952	1943
65	1852	2636	2257	2254
70	2086	2970	2564	2561
75	2511	3362	2983	2971
80	2884	3752	3320	3324
85	3170	4082	3656	3656
90	3568	4442	4064	4045
95	3832	4884	4463	4436
100	4103	5280	4856	4825
105	4720	5803	5294	5288
110	5144	6167	5699	5688
115	5547	6614	6130	6121
120	6007	7113	6565	6556
125	6354	7582	7021	7015
130	6889	8148	7537	7532
135	7310	8571	7985	7980
140	7749	9036	8473	8448
145	8167	9411	8882	8870
150	8684	9849	9313	9302
155	9142	10210	9731	9708
160	9594	10556	10136	10117
165	9931	10831	10459	10443
170	10250	11094	10719	10713
175	10653	11354	11003	10998
180	10882	11528	11239	11232
185	11127	11729	11423	11425
190	11321	11868	11593	11590
195	11446	12031	11725	11730
210	11803	12452	12111	12115
215	11907	12584	12229	12230
220	12011	12711	12337	12336
225	12082	12805	12428	12432
230	12165	12906	12527	12522
235	12224	13016	12605	12607
240	12302	13119	12691	12694
245	12365	13236	12779	12776
