depth	min	max	median	mean
1	-44	-38	-41	-41
3	-38	-34	-36	-36
5	-34	-27	-31	-31
7	-30	-22	-25	-26
9	-25	-16	-20	-20
11	-21	-9	-14	-14
13	-14	-2	-7	-7
15	-12	9	0	0
17	-1	22	13	12
19	11	44	32	31
21	19	71	51	49
23	39	85	66	65
25	50	112	80	81
27	69	137	101	102
29	82	177	127	128
31	90	230	151	154
33	122	259	186	186
35	138	307	217	218
37	166	350	256	255
39	199	391	298	297
41	212	472	338	340
43	284	509	402	401
45	321	591	465	463
47	398	661	526	528
49	463	725	598	598
51	494	838	668	668
53	589	877	730	728
55	630	930	795	789
57	686	992	850	846
59	759	1042	901	899
61	786	1119	952	952
63	846	1147	999	999
65	884	1217	1046	1046
67	917	1272	1085	1087
69	951	1321	1116	1122
