depth	min	max	median	mean
1	-70	-13	-47	-46
4	-55	48	-14	-11
8	-30	123	29	34
12	-8	185	76	79
16	16	247	122	123
21	71	309	176	180
24	111	328	212	213
28	154	376	257	258
32	191	419	301	303
36	233	463	343	345
40	265	502	387	384
44	312	532	424	423
48	350	578	463	461
52	379	616	500	499
56	411	661	537	534
60	451	689	569	568
64	489	721	600	601
72	548	791	666	669
80	619	859	732	734
88	673	912	798	796
96	725	980	856	855
104	788	1044	914	915
112	845	1104	974	975
120	912	1158	1034	1035
128	971	1216	1098	1097
136	1034	1294	1160	1162
144	1097	1360	1231	1230
160	1232	1523	1371	1372
167	1300	1604	1437	1441
176	1365	1704	1530	1534
184	1460	1820	1630	1633
192	1555	1950	1730	1735
200	1663	2075	1840	1848
208	1762	2220	1977	1984
216	1869	2406	2138	2132
224	2007	2585	2298	2301
232	2183	2814	2479	2479
238	2292	2968	2622	2623
264	2909	3661	3273	3281
272	3094	3872	3461	3468
280	3223	4033	3615	3621
296	3456	4368	3884	3890
