depth	min	max	median	mean
0	-47	-35	-41	-41
10	61	775	351	363
20	316	1288	775	781
30	712	1733	1220	1229
40	1137	2242	1653	1662
50	1547	2613	2083	2074
60	1990	3115	2533	2542
70	2459	3540	3012	3004
80	2963	3908	3465	3451
90	3505	4309	3922	3919
100	4052	5422	4700	4716
110	4811	6217	5523	5521
120	5795	6710	6250	6251
130	6239	7142	6695	6693
140	6622	7499	7082	7073
150	7003	7834	7420	7416
160	7340	8132	7728	7732
170	7665	8414	8040	8033
180	7986	8657	8317	8322
190	8269	8895	8594	8589
200	8540	9112	8831	8830
210	8749	9303	9056	9047
220	8963	9521	9246	9244
230	9157	9724	9445	9441
240	9356	9915	9626	9627
250	9550	10090	9813	9814
260	9731	10306	10003	10008
270	9899	10542	10187	10196
280	10074	10731	10368	10373
290	10224	10907	10540	10544
300	10348	11119	10707	10710
307	10438	11246	10816	10820
