"labID","age","error","depth"
"339894",-31,3,0
"339895",48,124.5,4
"339896",278,292,15
"339897",471,369,24
"339898",534,391,27
"339899",596,419.5,30
"339900",744,461.5,37
"339901",936,521.5,46
"339902",1170,579.5,57
"339903",1447,651,70
"339904",1533,667,74
"339905",1618,684,78
"339906",1723,708.5,83
"339907",1786,718.5,86
"339908",1893,737,91
"339909",2001,758,96
"339910",2150,787,103
"339911",2341,826,112
"339912",2639,880,126
"339913",2744,886.5,131
"339914",2948,917.5,141
"339915",3274,958.5,157
"339916",3638,1010,175
"339917",4283,1094.5,207
