"labID","age","error","depth"
"218905",9074,451.5,201
"218906",9279,379.5,210
"218907",9495,330.5,220
"218908",9685,298,230
"218909",9765,286.5,235
"218910",9835,278.5,240
"218911",9895,273.5,245
"218912",9937,269.5,249
"218913",9956,268,251
"218914",9991,265,255
"218915",10028,263,260
"218916",10060,260.5,265
"218917",10087,256,270
"218918",10111,252.5,275
"218919",10134,250.5,280
"218920",10158,249,285
"218921",10185,245.5,290
"218922",10216,241.5,295
"218923",10246,239.5,299
"218924",10262,238.5,301
"218925",10300,236.5,305
"218926",10425,229,315
"218927",10507,229.5,320
"218928",10603,235.5,325
"218929",10710,242.5,330
"218930",10824,249.5,335
"218931",10942,261,340
"218932",11062,276,345
"218933",11157,286.5,349
"218934",11204,290.5,351
"218935",11296,295,355
"218936",11414,292,360
"218937",11540,281,365
"218938",11671,266.5,370
"218939",11805,256,375
"218940",11942,252,380
"218941",12080,251,385
"218942",12218,254,390
"218943",12353,267.5,395
"218944",12459,285.5,399
"218945",12512,295.5,401
"218946",12617,316.5,405
"218947",12747,342,410
"218948",12877,364,415
"218949",13008,384,420
"218950",13140,402.5,425
"218951",13274,417,430
"218952",13411,427.5,435
"218953",13553,434.5,440
"218954",13698,440,445
"218955",13819,444,449
"218956",13880,447,451
"218957",14007,460,455
"218958",14171,492.5,460
"218959",14343,542,465
"218960",14521,608,470
"218961",14704,687,475
"218962",14892,776.5,480
"218963",15083,877.5,485
"218964",15277,990,490
"218965",15471,1112.5,495
"218966",15626,1215.5,499
