depth	min	max	median	mean
201	8874	9459	9169	9167
210	9039	9564	9301	9303
220	9240	9680	9457	9457
230	9403	9794	9602	9602
235	9497	9844	9676	9674
240	9574	9901	9740	9741
245	9638	9966	9806	9802
249	9697	9999	9851	9849
251	9716	10024	9873	9871
255	9756	10067	9911	9912
260	9811	10124	9960	9962
265	9864	10165	10012	10014
270	9922	10207	10059	10061
275	9967	10249	10106	10108
280	10019	10296	10156	10156
285	10066	10344	10203	10205
290	10114	10393	10255	10254
295	10170	10444	10299	10301
299	10211	10482	10340	10343
301	10225	10512	10365	10365
305	10274	10566	10411	10413
315	10395	10697	10544	10545
320	10474	10780	10621	10621
325	10531	10870	10696	10699
330	10611	10959	10780	10781
335	10706	11053	10872	10875
340	10791	11177	10981	10979
345	10894	11291	11081	11083
349	10979	11372	11175	11175
351	11009	11439	11220	11223
355	11112	11537	11318	11320
360	11214	11654	11444	11438
365	11332	11768	11564	11560
370	11461	11899	11689	11686
375	11609	12039	11814	11816
380	11741	12167	11952	11952
385	11858	12289	12081	12077
390	11993	12436	12206	12204
395	12106	12564	12337	12336
399	12222	12662	12446	12445
401	12257	12745	12498	12500
405	12381	12848	12603	12604
410	12478	12973	12736	12733
415	12610	13126	12861	12863
420	12714	13256	12996	12992
425	12847	13412	13125	13126
430	12977	13536	13247	13253
435	13082	13658	13372	13376
440	13214	13766	13511	13504
445	13350	13914	13634	13633
449	13445	14013	13729	13733
451	13481	14079	13786	13783
455	13577	14163	13874	13874
460	13687	14292	13982	13987
465	13764	14407	14092	14094
470	13866	14534	14195	14195
475	13969	14655	14293	14293
480	14029	14756	14388	14385
485	14105	14872	14476	14474
490	14175	14968	14556	14557
495	14231	15079	14639	14639
499	14270	15165	14705	14700
