depth	min	max	median	mean
2	-57	201	71	72
2.75	-38	209	85	84
3.5	-27	220	96	95
4	-21	229	104	103
5	-11	244	117	119
6	0	260	134	134
7	6	280	149	150
8	39	289	166	167
9	69	303	183	184
10	85	316	200	201
11	95	338	218	218
12	100	360	235	235
13	125	371	252	252
13.5	145	375	261	261
14	152	385	269	269
15	172	404	285	286
16	187	429	304	304
16.01	187	429	304	304
17	196	459	318	321
18	219	469	336	338
19	240	482	355	356
20	253	507	372	374
22	276	566	405	409
24	311	594	441	443
26	331	641	476	478
28	353	683	507	512
30	383	732	540	545
32	401	795	572	578
