depth	min	max	median	mean
0	182	650	428	430
10	391	935	671	666
20	652	1324	996	994
30	1032	1808	1416	1415
40	1466	2311	1906	1909
46	1767	2645	2256	2245
55	2194	3155	2764	2743
60	2522	3446	3038	3026
70	3091	4072	3619	3609
80	3652	4643	4213	4196
88	4121	5078	4667	4655
96	4624	5628	5167	5160
102	5009	6097	5581	5574
120	6354	7470	7069	7027
125	6626	7830	7430	7400
133	7282	8457	8060	8030
141	7916	9235	8742	8708
149	8436	10097	9529	9486
157	9314	11047	10430	10383
164	10211	12027	11416	11339
172	11011	13114	12479	12396
184	11736	14423	13897	13772
190	12606	15089	14536	14408
199	12967	15767	15233	15105
205	13030	16067	15430	15317
