depth	min	max	median	mean
3	13534	13877	13729	13721
4	13567	13885	13740	13737
5	13597	13893	13754	13753
7	13639	13921	13787	13785
9	13679	13948	13817	13817
11	13718	13970	13854	13851
13	13746	14014	13889	13886
15	13786	14040	13924	13920
17	13816	14079	13956	13955
19	13859	14119	13993	13992
21	13893	14162	14031	14031
23	13910	14233	14068	14070
25	13966	14261	14106	14107
27	13998	14305	14139	14143
29	14033	14340	14178	14180
31	14067	14371	14220	14218
33	14089	14433	14256	14256
35	14127	14469	14292	14292
37	14153	14519	14326	14327
39	14186	14565	14359	14361
40	14206	14586	14376	14378
42	14230	14623	14408	14412
44	14256	14673	14442	14444
46	14286	14702	14473	14476
48	14304	14761	14501	14507
50	14329	14795	14534	14539
51	14338	14814	14549	14554
