depth	min	max	median	mean
10	2424	2952	2705	2700
15	2531	3040	2784	2785
20	2647	3144	2893	2896
25	2778	3239	3016	3010
30	2882	3358	3138	3131
35	3040	3477	3263	3260
40	3164	3581	3385	3382
42	3225	3603	3425	3423
45	3283	3676	3485	3483
55	3482	3855	3680	3677
57	3535	3879	3712	3709
62	3620	3967	3792	3790
65	3657	4016	3844	3840
70	3755	4096	3933	3931
72	3809	4125	3969	3966
75	3849	4195	4018	4019
80	3920	4282	4099	4097
82	3953	4310	4130	4134
85	4007	4381	4183	4188
90	4091	4471	4289	4284
95	4187	4593	4394	4392
102	4346	4756	4556	4554
103	4367	4780	4585	4582
107	4478	4932	4725	4722
110	4548	5136	4837	4850
113	4793	5313	5089	5081
114	4830	5427	5166	5158
115	4857	5560	5244	5236
117	5125	5692	5439	5431
120	5331	6096	5735	5723
122	5548	6212	5939	5928
125	5716	6616	6248	6235
127	6108	6743	6474	6460
130	6399	7159	6812	6798
132	6675	7302	7017	7008
135	6845	7727	7335	7321
140	7432	8278	7830	7838
145	7786	8716	8256	8252
152	8624	9388	9032	9027
155	8945	9796	9364	9369
158	9317	9972	9664	9656
160	9432	10303	9841	9846
165	9956	10893	10417	10420
170	10443	11341	10898	10896
175	10928	11937	11517	11500
180	11533	12321	11967	11955
185	12078	12608	12352	12352
190	12295	12715	12515	12516
195	12430	12791	12622	12617
200	12536	12858	12705	12701
205	12607	12910	12769	12766
210	12662	12950	12823	12818
212	12697	12964	12841	12838
215	12729	12993	12868	12868
220	12771	13030	12908	12907
225	12813	13064	12946	12944
230	12853	13104	12977	12978
231	12862	13111	12983	12984
235	12886	13125	13008	13008
240	12922	13160	13041	13042
241	12930	13163	13046	13047
245	12965	13183	13068	13070
250	12990	13214	13098	13098
251	12995	13221	13103	13104
255	13017	13244	13123	13126
257	13030	13254	13135	13138
260	13044	13274	13152	13155
261	13051	13278	13159	13160
270	13097	13328	13209	13210
272	13110	13337	13219	13222
275	13123	13359	13237	13239
280	13152	13391	13267	13270
282	13170	13403	13280	13283
285	13182	13428	13301	13302
290	13208	13465	13333	13334
295	13240	13507	13366	13368
300	13269	13544	13404	13406
305	13302	13604	13449	13449
310	13340	13672	13495	13497
315	13374	13755	13554	13556
