"labID","age","error","depth"
"43296",228.70469475,152.947320488945,0
"43298",553.686903000002,247.511515220426,10
"43300",1085.777154,246.580326501365,20
"43302",1700.126614,297.474267791076,30
"43304",2362.246655,326.000146019004,40
"43306",3078.766831,322.414299329601,50
"43308",3819.894758,347.139556976717,60
"43310",4511.930475,317.75481535518,70
"43312",5121.80945,369.764708035562,80
"43314",6344.475035,303.816126943908,95
"43316",6681.86028,300.845466421402,100
"43318",7268.497905,273.994499047938,110
"43320",7576.06233,256.537581586997,115
"43322",7855.494655,245.006750967691,120
"43324",8124.28491,261.275070397099,125
"43326",8225.97442,276.036161130481,130
"43328",8336.24083,293.04742750565,135
"43330",8453.61993,307.05296503748,140
"43332",8573.07154,313.537684573907,145
"43334",8687.770675,314.055394502063,150
"43336",8794.72549000001,313.462170529024,155
"43338",8897.037835,314.469610049299,160
"43340",9044.18362,321.429568320481,162
"43342",9301.500485,349.338349250471,165
"43344",9792.404075,330.332037377036,170
"43346",10721.11477,370.548263109441,180
"43348",11825.05857,433.573002682519,190
"43350",12741.27925,328.599226637813,200
"43352",13473.92737,277.334667467705,210
"43354",14398.453275,399.058718442096,220
"43356",14791.9444,436.373244116083,225
"43358",15452.69171,482.357283365687,230
"43359",15852.180445,420.887290293607,233
"43360",16079.67059,401.383441920232,235
"43361",16292.522045,392.373298111413,237
"43362",16588.76039,381.555260285282,240
"43363",17599.20946,352.935358968016,250
"43364",18438.20619,279.377016945151,260
"43365",19190.10339,293.476544103601,270
"43366",20005.25126,325.869577376249,280
"43367",20921.49979,364.5856435082,290
"43368",21796.9805,352.260613903057,300
"43369",23407.14763,288.142468080515,320
"43370",24249.21166,330.611968360611,330
"43371",25007.30423,362.406331432511,340
