depth	min	max	median	mean
2	38	69	53	53
10	347	516	431	431
20	774	1029	897	897
30	1193	1536	1365	1365
40	1612	2015	1810	1808
50	2025	2487	2254	2253
60	2425	2875	2666	2660
70	2846	3284	3060	3059
80	3192	3620	3413	3413
90	3514	3956	3732	3733
100	3815	4271	4028	4031
110	4067	4538	4292	4296
120	4288	4809	4544	4545
130	4525	5046	4771	4775
140	4724	5264	4992	4993
150	4942	5494	5215	5214
165	5273	5796	5540	5539
170	5406	5923	5654	5652
175	5512	6019	5762	5766
180	5641	6159	5888	5890
185	5746	6302	6028	6025
190	5914	6478	6168	6175
195	6046	6636	6340	6340
200	6182	6869	6527	6526
210	6521	7338	6931	6937
220	6929	7916	7390	7400
230	7343	8381	7881	7877
240	7825	8907	8368	8369
250	8315	9446	8868	8869
260	8870	9903	9408	9401
270	9384	10324	9901	9890
280	9914	10757	10346	10344
290	10375	11096	10753	10751
300	10773	11408	11085	11088
305	10888	11526	11195	11200
