depth	min	max	median	mean
0	138	791	518	504
10	334	1015	685	687
20	539	1260	895	897
30	700	1576	1133	1132
40	865	1900	1401	1400
50	1126	2348	1694	1722
60	1381	2755	2015	2065
70	1707	3136	2424	2448
80	2094	3579	2855	2868
90	2504	4052	3366	3360
100	3086	4518	3920	3875
110	3678	4923	4353	4334
120	4131	5309	4746	4733
130	4581	5660	5044	5072
140	4925	5962	5323	5367
150	5160	6226	5570	5613
160	5317	6446	5795	5823
170	5518	6640	6011	6018
180	5700	6824	6196	6203
190	5860	6996	6348	6369
200	6035	7157	6511	6526
210	6201	7258	6666	6682
220	6382	7375	6823	6846
230	6638	7524	6998	7020
240	6823	7711	7199	7210
250	6962	7841	7396	7398
260	7130	8014	7601	7596
265	7208	8171	7712	7702
270	7273	8356	7797	7810
280	7395	8695	7982	8027
290	7536	9014	8145	8245
300	7679	9330	8312	8448
310	7814	9646	8495	8670
315	7878	9871	8568	8787
320	7956	10105	8662	8922
330	8083	10872	8861	9270
340	8252	11596	9105	9644
350	8395	12327	9294	10038
360	8564	13110	9533	10449
370	8773	13814	9804	10850
380	8929	14573	10062	11249
385	9015	14901	10178	11430
390	9099	15291	10305	11621
395	9172	15612	10391	11794
400	9230	15864	10494	11952
405	9302	16058	10595	12073
410	9372	16239	10675	12176
