"labID","age","error","depth"
"264591",142,220,8
"264592",332,338.5,16
"264593",547,439.5,25
"264594",737,501.5,33
"264595",929,566.5,41
"264596",1142,633,50
"264597",1329,667.5,58
"264598",1518,707,66
"264599",1785,764,75
"264600",2057,777,83
"264601",2325,792.5,91
"264602",2626,826,100
"264603",2891,817,108
"264604",3156,809.5,116
"264605",3452,796.5,125
"264606",3657,786.5,131
"264607",3824,769.5,136
"264608",4025,736.5,142
"264609",4160,727.5,146
"264610",4296,719,150
"264611",5533,367.5,187
"264612",5874,186,198
"264613",5923,208.5,200
