depth	min	max	median	mean
5	856	1269	1059	1059
15	957	1467	1206	1209
25	1061	1693	1353	1361
35	1180	1903	1508	1521
45	1297	2088	1668	1677
55	1447	2262	1826	1835
65	1568	2444	1983	1992
75	1692	2678	2146	2154
85	1810	2854	2304	2314
95	1954	3057	2472	2477
105	2070	3233	2636	2637
115	2189	3429	2811	2802
125	2321	3580	2968	2962
135	2481	3789	3140	3134
145	2595	4036	3298	3301
155	2730	4213	3469	3471
165	2862	4416	3629	3636
175	2998	4597	3800	3806
185	3148	4798	3954	3964
195	3267	4965	4121	4131
205	3432	5195	4277	4288
215	3592	5346	4434	4451
225	3731	5508	4603	4608
235	3865	5695	4748	4766
245	3988	5847	4902	4915
255	4111	5986	5046	5063
265	4236	6166	5190	5218
275	4372	6310	5345	5371
285	4496	6477	5503	5526
295	4639	6677	5665	5677
302.5	4725	6813	5781	5788
307.5	4789	6906	5859	5865
312.5	4857	6965	5922	5941
317.5	4944	7037	6004	6017
325	5044	7162	6125	6131
335	5201	7291	6265	6273
345	5353	7502	6417	6423
365	5604	7816	6714	6724
375	5752	7994	6855	6883
385	5883	8184	7028	7031
395	6005	8367	7167	7183
405	6129	8538	7335	7335
415	6310	8684	7480	7489
425	6482	8879	7639	7645
445	6748	9210	7955	7953
