depth	min	max	median	mean
10	106	756	446	441
30	478	1068	791	787
40	705	1245	980	978
50	916	1444	1178	1180
60	1145	1679	1411	1408
70	1389	1916	1656	1657
80	1628	2188	1912	1913
90	1907	2481	2187	2186
100	2186	2776	2469	2471
110	2476	3062	2770	2766
120	2761	3335	3045	3048
130	3021	3656	3336	3335
150	3623	4225	3929	3926
160	3942	4497	4227	4224
170	4220	4799	4517	4519
180	4499	5055	4794	4792
190	4813	5377	5098	5093
200	5087	5661	5369	5370
210	5381	5949	5671	5665
220	5673	6219	5950	5950
230	5950	6527	6239	6237
240	6215	6828	6512	6519
260	6776	7466	7113	7117
290	7672	8333	7996	7996
310	8280	8859	8585	8585
320	8596	9154	8869	8868
330	8863	9457	9166	9161
340	9130	9748	9451	9450
360	9717	10327	10035	10031
370	10049	10606	10317	10320
380	10316	10894	10611	10610
390	10590	11153	10883	10884
400	10886	11446	11158	11159
410	11163	11718	11419	11423
422	11460	11973	11718	11716
432	11662	12217	11937	11941
442	11827	12466	12125	12129
