depth	min	max	median	mean
1	-73	36	-44	-37
2.25	-68	45	-34	-28
5	-59	75	-13	-8
6	-58	91	-6	0
10.5	-41	126	26	29
13.5	-26	147	45	48
16	-16	164	61	64
19	4	183	83	84
24	33	215	113	116
27	48	241	132	134
30.5	67	258	154	156
32.5	80	269	164	167
36.5	92	292	184	188
40.5	109	312	205	208
50.5	153	353	254	255
60.5	197	410	299	300
70.5	239	452	341	343
80.5	276	498	383	384
102.5	371	583	472	474
132	477	706	587	589
156	572	801	682	682
168	620	840	732	730
178	657	878	773	771
184	674	906	795	794
192	714	933	827	825
196	725	952	840	840
200	741	965	856	855
215	806	1023	910	910
221	825	1047	931	932
241	894	1117	1004	1003
261	965	1188	1074	1075
273	1011	1229	1117	1118
289	1062	1293	1175	1176
309	1138	1368	1248	1250
329	1209	1441	1320	1320
339	1238	1475	1354	1356
359	1311	1558	1431	1432
373	1365	1613	1486	1486
385	1414	1657	1530	1531
401	1469	1722	1593	1594
415	1528	1777	1647	1651
443	1649	1893	1762	1765
453	1691	1940	1809	1810
463	1734	1977	1855	1855
471	1772	2014	1893	1893
479	1809	2057	1934	1934
487.5	1854	2110	1979	1977
495.5	1890	2154	2021	2021
507.5	1949	2229	2089	2092
521.5	2027	2326	2173	2177
537.5	2122	2440	2284	2283
545.5	2173	2509	2343	2341
565.5	2327	2713	2512	2514
567.5	2345	2743	2534	2537
