depth	min	max	median	mean
0	37	420	227	235
10	143	657	374	385
20	269	861	539	544
30	386	1077	701	702
40	528	1234	848	854
50	645	1448	1000	1007
65	816	1712	1269	1264
75	951	1920	1438	1432
80	1018	2044	1514	1516
85	1089	2164	1596	1602
100	1299	2449	1861	1864
110	1467	2676	2032	2039
120	1607	2877	2200	2207
130	1765	3057	2352	2366
150	2009	3387	2653	2669
160	2126	3536	2806	2811
170	2223	3689	2938	2947
190	2459	4036	3189	3195
200	2565	4158	3294	3310
210	2655	4297	3419	3422
220	2763	4414	3516	3527
230	2850	4558	3614	3631
240	2957	4672	3712	3734
250	3003	4768	3817	3832
260	3106	4876	3907	3931
270	3176	4977	4006	4031
280	3282	5085	4117	4136
290	3396	5242	4237	4259
300	3495	5385	4354	4389
310	3621	5567	4496	4538
320	3729	5810	4662	4711
330	3966	6012	4886	4924
340	4149	6426	5139	5179
350	4406	6838	5462	5491
360	4704	7364	5870	5920
370	5028	8127	6361	6440
380	5440	9116	6992	7115
390	6097	10075	7742	7942
400	6686	11924	8794	8988
410	8031	12984	10136	10275
420	8799	13932	11269	11348
430	9517	14901	12289	12320
440	10139	15605	12912	13040
450	10642	16207	13519	13601
460	11022	16749	13897	14058
470	11231	17142	14233	14419
490	11716	17791	14750	14950
500	11889	18074	14969	15156
510	12058	18231	15137	15347
525	12325	18484	15421	15599
535	12483	18739	15564	15759
