depth	min	max	median	mean
2.25	-66	150	17	23
5.75	-39	187	63	66
8	-10	215	92	93
9	2	224	105	105
10	10	235	116	117
11	20	247	129	129
12	26	266	141	141
13	43	274	154	153
14	57	282	166	165
15	68	296	176	177
16	80	318	188	189
17	84	339	201	201
19	121	354	226	227
21	142	378	250	252
23	166	404	274	278
25	194	429	301	305
27	213	460	328	331
29	244	477	354	356
31	262	509	383	382
32	270	529	395	394
33	283	535	409	407
34	300	550	422	421
35	313	567	436	434
36	319	582	449	447
37	326	607	461	460
38	339	617	476	475
39	352	636	489	489
40	362	658	504	504
41	375	689	517	518
