"labID","age","error","depth"
"226479",-34,173.5,105
"226480",127,149,115
"226481",288,127.5,125
"226482",449,116.5,135
"226483",609,133.5,145
"226484",770,122,155
"226485",931,97,165
"226486",1092,110,175
"226487",1254,125,185
"226488",1416,135.5,195
"226489",1579,143,205
"226490",1741,148,215
"226491",1903,149.5,225
"226492",2065,151.5,235
"226493",2225,154.5,245
"226494",2383,159,255
"226495",2540,165,265
"226496",2693,170,275
"226497",2844,174.5,285
"226498",2992,179,295
"226499",3135,184,305
"226500",3275,189.5,315
"226501",3409,194,325
"226502",3539,198,335
"226503",3663,201,345
"226504",3781,202,355
"226505",3893,201,365
"226506",3999,200,375
"226507",4102,198,385
"226508",4202,197.5,395
"226509",4301,205.5,405
"226510",4400,213.5,415
"226511",4500,216.5,425
"226512",4603,218,435
"226513",4710,213.5,445
"226514",4821,213.5,455
"226515",4939,211.5,465
"226516",5061,228,475
"226517",5186,245,485
"226518",5312,258,495
"226519",5437,265,505
"226520",5559,269.5,515
"226521",5677,271.5,525
"226522",5789,260.5,535
"226523",5892,279,545
"226524",5986,284.5,555
"226525",6070,287,565
"226526",6147,285,575
"226527",6218,300,585
"226528",6286,307.5,595
"226529",6353,309,605
"226530",6421,315,615
"226531",6492,316.5,625
"226532",6569,308,635
"226533",6654,298.5,645
"226534",6748,287.5,655
"226535",6853,274.5,665
"226536",6965,263.5,675
"226537",7084,273.5,685
"226538",7208,264.5,695
"226539",7334,255,705
"226540",7461,251.5,715
"226541",7587,249,725
"226542",7710,244,735
"226543",7828,239.5,745
"226544",7939,240,755
"226545",8044,238,765
"226546",8143,239,775
"226547",8237,241.5,785
"226548",8327,244.5,795
"226549",8416,244.5,805
"226550",8503,245,815
"226551",8591,245.5,825
"226552",8679,246,835
"226553",8770,247.5,845
"226554",8865,250.5,855
"226555",8964,257,865
"226556",9065,264,875
"226557",9168,270,885
"226558",9273,275.5,895
"226559",9377,280.5,905
"226560",9481,285,915
"226561",9583,289,925
"226562",9682,293.5,935
"226563",9778,299,945
"226564",9870,306.5,955
"226565",9957,317.5,965
"226566",10041,329.5,975
"226567",10123,340,985
"226568",10203,349.5,995
"226569",10283,358.5,1005
"226570",10364,368,1015
"226571",10447,378,1025
"226572",10532,388,1035
"226573",10576,393,1040
"226574",10621,398.5,1045
"226575",10667,403.5,1050
"226576",10714,408.5,1055
"226577",10763,413,1060
"226578",10813,417.5,1065
"226579",10864,421.5,1070
"226580",10917,425,1075
"226581",10970,428,1080
"226582",11025,431,1085
"226583",11081,433,1090
"226584",11138,434.5,1095
"226585",11195,435.5,1100
"226586",11254,436,1105
"226587",11314,435.5,1110
"226588",11375,434.5,1115
"226589",11437,433,1120
"226590",11500,430.5,1125
"226591",11563,428,1130
"226592",11628,424.5,1135
"226593",11693,420.5,1140
"226594",11759,416.5,1145
"226595",11826,411.5,1150
"226596",11893,406.5,1155
"226597",11961,401,1160
"226598",12030,395.5,1165
"226599",12100,389,1170
"226600",12170,383,1175
"226601",12240,377,1180
"226602",12312,370,1185
"226603",12383,363.5,1190
"226604",12456,356.5,1195
"226605",12528,350,1200
"226606",12601,343,1205
"226607",12675,336,1210
"226608",12749,329,1215
"226609",12823,322,1220
"226610",12898,316,1225
"226611",12973,310,1230
"226612",13048,305,1235
"226613",13123,300,1240
"226614",13198,295.5,1245
"226615",13274,292,1250
"226616",13350,290,1255
"226617",13426,288.5,1260
"226618",13502,289,1265
"226619",13578,291.5,1270
"226620",13654,295,1275
"226621",13730,300,1280
"226622",13806,306.5,1285
