depth	min	max	median	mean
20	568	1218	904	897
30	799	1394	1099	1095
40	1015	1586	1319	1312
50	1287	1843	1568	1569
60	1573	2127	1858	1855
70	1861	2426	2151	2145
80	2158	2741	2437	2441
90	2445	3055	2734	2737
110	3010	3654	3327	3327
130	3562	4237	3921	3917
150	4166	4825	4495	4498
170	4717	5335	5039	5035
185	5137	5703	5440	5434
195	5426	5935	5686	5682
200	5570	6050	5808	5809
210	5802	6348	6059	6062
225	6159	6681	6418	6419
235	6397	6894	6650	6651
240	6533	7007	6761	6761
250	6749	7228	6978	6978
260	6948	7430	7178	7181
270	7138	7631	7377	7384
280	7347	7805	7577	7577
290	7525	8003	7763	7765
310	7884	8357	8115	8115
320	8050	8500	8277	8274
330	8206	8670	8434	8431
350	8490	8953	8727	8725
375	8856	9284	9074	9074
380	8928	9351	9135	9140
390	9073	9484	9270	9271
410	9326	9720	9531	9528
420	9447	9835	9652	9653
425	9522	9907	9717	9716
435	9652	10026	9841	9839
440	9706	10094	9905	9901
445	9770	10175	9964	9965
455	9900	10314	10097	10097
460	9957	10404	10163	10165
465	10012	10474	10233	10236
