"labID","age","error","depth"
"196955",-60,3,0
"196956",98,134,9.5
"196957",265,275,19.5
"196958",441,160,29.5
"196959",619,83.5,39.5
"196960",873,235,49.5
"196961",1129,457.5,59.5
"196962",1362,353,69.5
"196963",1594,327,79.5
"196964",1803,198.5,89.5
"196965",2013,236,99.5
"196966",2192,136,109.5
"196967",2372,124,119.5
"196968",2657,98,129.5
"196969",2890,111,137.5
"196970",3137,150,153.5
"196971",3302,162.5,163.5
"196972",3529,78.5,173.5
"196973",3922,107,183.5
"196974",4623,210,193.5
"196975",5275,283,203.5
"196976",5835,358.5,213.5
"196977",6353,388.5,223.5
"196978",6838,185,234.5
"196979",7651,190,246.5
"196980",8490,240,256
"196981",8948,212.5,266
"196982",9124,167,276
"196983",9257,193.5,286
"196984",9371,205.5,296.5
"196985",9489,192.5,306.5
"196986",9614,222.5,316.5
"196987",9743,278,324.5
"196988",9893,373.5,332.5
"196989",10084,498,342.5
"196990",10287,512.5,352.5
"196991",10520,594,362.5
"196992",10680,688,367.5
