depth	min	max	median	mean
0	-71	72	-26	-19
10	-19	218	82	84
20	60	354	190	194
30	149	503	310	313
40	237	629	415	422
50	341	762	537	541
60	435	879	651	654
70	545	991	766	767
80	652	1096	879	880
90	770	1213	994	995
100	863	1340	1106	1107
110	988	1457	1224	1223
120	1094	1578	1338	1341
130	1228	1683	1460	1456
140	1343	1790	1577	1573
141	1359	1803	1588	1585
142	1370	1820	1599	1597
143	1380	1829	1611	1609
144	1396	1840	1621	1620
146	1418	1856	1647	1644
147	1435	1863	1658	1656
148	1450	1877	1669	1668
149	1460	1885	1682	1680
150	1470	1906	1693	1691
165	1645	2095	1878	1873
170	1703	2155	1933	1932
180	1831	2269	2056	2052
190	1941	2383	2171	2171
200	2065	2515	2294	2292
205	2131	2571	2357	2356
210	2193	2619	2419	2416
220	2345	2743	2549	2547
230	2486	2861	2682	2681
240	2637	3011	2824	2823
250	2820	3140	2980	2981
260	2975	3316	3138	3138
270	3123	3489	3291	3296
280	3266	3645	3449	3452
290	3417	3792	3604	3605
300	3553	3976	3757	3758
310	3673	4190	3912	3917
