"labID","age","error","depth"
"215531",230.4226768,153.888200445976,3
"215532",231.9586647,154.99140350875,7
"215533",234.04862525,156.02606247323,11
"215534",235.4950672,156.561334962305,13
"215535",237.820185,157.987384020605,17
"215536",239.4663277,158.699277595435,21
"215537",241.4446481,159.866565606164,25.5
"215538",245.0490736,161.72176172829,32
"215539",248.9296114,163.780368554369,38
"215540",255.331425349999,166.989184439313,44
"215541",275.065027149999,176.169065172382,52.5
"215542",290.294672850001,182.696208244294,57.5
"215543",306.9655744,189.789026034559,62.5
"215544",326.10276855,196.997409057185,67.5
"215545",347.55034335,204.60380274303,72.5
"215546",370.9330142,212.416607536072,77.5
"215547",397.45066015,220.295501632427,82.5
"215548",426.73186905,227.605907707378,87.5
"215549",459.8240414,234.849773056036,92.5
"215550",531.87962065,245.387727456388,102.5
"215551",570.788690999997,248.830564871271,107.5
"215552",611.314841999998,250.618089267216,112.5
"215553",693.361949999999,249.186977501528,122.5
"215554",771.863655000002,244.253601887183,132.5
"215555",845.939879000001,238.741548817951,142.5
"215556",914.051277,236.042171057581,152.5
"215557",979.784242999999,237.265713690227,162.5
"215558",1045.396873,242.068761611454,172.5
"215559",1189.200147,260.154524070898,192.5
"215560",1228.597665,265.328007406878,197.5
