"labID","age","error","depth"
"573953",1065,129.5,20.5
"573954",1165,120,22.5
"573967",1266,94,24.5
"573972",1317,75.5,25.5
"573963",1372,71.5,26.5
"573970",1431,76.5,27.5
"573973",1500,79.5,28.5
"573971",1578,93.5,29.5
"573968",1659,96.5,30.5
"573965",1729,96.5,31.5
"573955",1797,103,32.5
"573956",1861,107,33.5
"573957",1925,114.5,34.5
"573958",1987,120.5,35.5
"573959",2047,117.5,36.5
"573960",2107,114.5,37.5
"573961",2164,103,38.5
"573962",2227,94.5,39.5
"573964",2291,92,40.5
"573966",2359,94,41.5
"573969",2423,87.5,42.5
"573974",2481,88.5,43.5
"573975",2537,91.5,44.5
"573977",2592,93,45.5
"573976",2644,93,46.5
"573978",2695,87.5,47.5
"573979",2745,75.5,48.5
"573980",2793,72.5,49.5
"573981",2845,80.5,50.5
"573982",2895,90,51.5
"573983",3048,126.5,54.5
