depth	min	max	median	mean
10	-45	466	218	220
20	124	589	379	371
30	317	701	531	526
35	403	766	604	598
40	508	858	697	692
45	608	952	794	793
50	755	1188	975	977
55	997	1618	1356	1340
60	1343	2118	1824	1804
65	1854	2623	2275	2263
70	2207	3139	2756	2730
75	2698	3670	3255	3240
80	3282	4169	3793	3768
85	3833	4745	4362	4346
90	4420	5341	4972	4944
95	4939	5846	5514	5484
100	5500	6455	6082	6050
110	6609	7692	7254	7230
115	7333	8182	7785	7781
120	7809	8648	8262	8249
125	8180	8956	8570	8570
130	8395	9173	8766	8764
135	8495	9315	8902	8901
140	8578	9456	9013	9015
145	8660	9571	9097	9106
