depth	min	max	median	mean
4	177	679	439	436
9	264	783	537	531
14	378	882	647	638
24	631	1160	864	870
34	832	1419	1125	1128
44	1069	1672	1376	1368
54	1315	1883	1605	1602
64	1527	2144	1833	1836
74	1769	2410	2082	2084
84	2024	2645	2336	2334
89	2152	2752	2465	2462
94	2299	2880	2608	2605
99	2469	3054	2770	2767
104	2592	3200	2915	2910
109	2773	3376	3069	3067
114	2953	3555	3247	3247
119	3140	3763	3431	3437
124	3290	3890	3582	3581
129	3458	4050	3752	3752
134	3628	4195	3921	3922
139	3810	4373	4073	4079
154	4255	4801	4532	4528
164	4556	5058	4799	4801
174	4818	5312	5068	5068
184	5056	5538	5297	5300
194	5301	5748	5529	5524
204	5536	5947	5753	5748
214	5764	6154	5961	5958
224	5940	6317	6142	6139
234	6124	6479	6316	6314
244	6308	6614	6471	6465
255	6467	6759	6616	6617
264	6598	6893	6735	6738
274	6719	7017	6864	6864
284	6834	7117	6978	6978
294	6954	7214	7090	7089
299	7015	7272	7146	7145
304	7070	7328	7204	7202
309	7127	7382	7257	7255
314	7191	7435	7310	7310
319	7252	7488	7369	7368
324	7307	7547	7429	7429
329	7366	7615	7496	7496
334	7438	7696	7568	7568
344	7602	7918	7756	7760
354	7805	8192	7983	7986
359	7929	8333	8117	8119
364	8028	8509	8259	8263
374	8308	8921	8599	8603
384	8614	9290	8944	8948
394	8952	9668	9290	9292
404	9281	9988	9610	9620
414	9631	10279	9946	9942
424	9909	10526	10222	10218
435	10221	10788	10518	10515
444	10490	10957	10734	10733
449	10625	11051	10841	10844
454	10725	11158	10942	10943
459	10832	11251	11040	11041
464	10941	11331	11135	11135
469	11020	11431	11226	11224
474	11100	11529	11311	11309
479	11182	11628	11388	11391
482	11230	11672	11437	11439
486	11269	11750	11500	11504
490	11330	11829	11560	11568
