"labID","age","error","depth"
"219580",-9,47.5,4
"219581",23,49.5,8
"219582",56,53.5,12
"219583",120,71.5,20
"219584",152,86.5,24
"219585",184,99.5,28
"219586",216,112.5,32
"219587",249,127,36
"219588",281,141,40
"219589",313,155,44
"219590",337,165.5,47
"219591",345,169,48
"219592",361,176.5,50
"219593",390,141.5,56
"219594",409,109,60
"219595",427,98.5,64
"219596",445,91.5,68
"219597",463,99,72
"219598",658,101,78
"219599",826,101,82
"219600",993,107.5,86
"219601",1161,117.5,90
"219602",1663,156.5,102
"219603",1831,173,106
"219604",1998,191,110
"219605",2165,209,114
"219606",2333,228,118
"219607",2500,247,122
"219608",2668,266.5,126
"219609",2835,286,130
"219610",3337,346,142
"219611",3941,350,154
"219612",5014,215.5,170
"219613",5551,167,178
"219614",6087,140,186
"219615",6590,152.5,194
"219616",6859,174.5,198
"219617",7127,202.5,202
"219618",7395,233,206
