depth	min	max	median	mean
0	-62	207	48	55
10	82	529	284	289
20	301	868	554	561
30	550	1212	873	883
40	879	1629	1260	1259
45	1090	1840	1459	1456
50	1274	2066	1679	1672
60	1775	2667	2233	2225
65	2058	2981	2519	2523
70	2378	3289	2835	2831
75	2728	3627	3188	3188
80	3102	3954	3559	3544
85	3466	4335	3928	3920
90	3874	4681	4272	4276
95	4246	4978	4622	4621
100	4604	5318	4971	4969
105	4942	5625	5302	5297
110	5308	5949	5612	5614
115	5572	6212	5887	5889
120	5840	6449	6138	6137
125	6057	6636	6348	6353
130	6264	6806	6521	6529
135	6425	6996	6692	6695
140	6554	7121	6840	6839
145	6684	7275	6967	6969
150	6786	7409	7085	7085
155	6862	7531	7181	7183
160	6939	7624	7267	7272
162	6986	7677	7294	7304
