depth	min	max	median	mean
2	-56	210	55	60
6	-9	311	135	138
12	63	541	267	275
16	141	638	366	374
25	308	889	592	595
34	491	1148	810	814
36	521	1221	860	864
42	678	1381	1026	1025
46	747	1516	1123	1134
50	851	1619	1228	1231
58	1015	1839	1411	1419
108	2356	3034	2692	2695
113	2503	3128	2826	2822
119	2671	3245	2973	2973
126	2890	3387	3155	3149
128	2945	3432	3204	3199
140	3208	3732	3464	3469
156	3540	4134	3828	3830
164	3699	4293	4001	4002
167	3754	4366	4075	4071
205	4624	5137	4896	4892
209	4737	5216	4985	4980
212	4801	5286	5054	5047
217	4917	5395	5157	5157
226	5079	5640	5346	5348
235	5244	5863	5538	5540
247	5483	6159	5808	5810
259	5704	6410	6059	6063
269	5922	6654	6289	6291
274	6025	6780	6396	6405
281	6143	6964	6559	6561
286	6284	7061	6669	6671
306	6696	7576	7116	7123
320	6995	7915	7430	7438
339	7418	8328	7877	7870
348	7629	8530	8075	8072
357	7835	8709	8269	8271
366	8040	8914	8475	8479
369	8119	8974	8555	8549
378	8313	9192	8760	8757
381	8389	9256	8829	8825
396	8697	9614	9185	9178
408	9031	9894	9471	9464
429	9550	10331	9962	9959
445	9982	10666	10337	10330
447	10035	10721	10384	10380
462	10451	11070	10756	10754
470	10680	11406	11008	11019
476	10832	11654	11213	11223
486	11134	12031	11577	11581
491	11291	12262	11769	11763
497	11494	12514	11970	11978
510	11932	13019	12441	12444
522	12332	13445	12881	12883
533	12761	13804	13300	13295
552	13551	14399	14002	13993
558	13834	14570	14200	14199
561	13963	14672	14295	14298
567	14109	14840	14479	14477
570	14217	14911	14563	14561
583	14569	15289	14903	14905
585	14609	15335	14957	14957
591	14738	15493	15097	15099
614	15211	16025	15608	15609
617	15264	16100	15662	15669
