"labID","age","error","depth"
"612725",-55,266,1.5
"612723",-1,266,11.75
"612726",47,266,16.25
"612727",101,266,19.75
"612732",148,266,22.75
"612724",198,266,26.25
"612731",248,266,29.75
"612728",297,266,33.25
"612730",347,266,36.75
"612729",400,266,40.75
"612734",453,266,44.75
"612733",503,266,47.25
"612736",554,266,49.75
"612735",602,266,52.25
"612740",652,266,54.75
"612739",702,266,57.25
"612737",755,266,59.75
"612742",796,266,61.25
"612738",837,266,62.75
"612741",892,266,64.75
"612744",944,266,66.75
"612743",997,266,68.75
"612746",1050,266,70.75
"612748",1106,266,72.75
"612745",1150,266,74.25
"612747",1194,266,75.75
"612749",1252,266,77.75
"612751",1296,266,79.25
"612750",1355,266,81.25
"612752",1396,266,82.75
"612753",1444,266,84.75
"612754",1471,266,86.25
