depth	min	max	median	mean
0	-56	348	104	115
10	57	460	245	248
20	173	568	384	382
30	299	704	514	511
40	450	856	644	646
50	583	984	777	778
60	720	1111	909	908
70	839	1231	1034	1033
80	954	1339	1156	1156
90	1099	1450	1274	1277
100	1218	1588	1396	1397
110	1332	1696	1517	1516
120	1432	1799	1625	1623
130	1542	1916	1731	1730
140	1658	2017	1833	1837
150	1761	2120	1941	1942
160	1849	2222	2039	2044
170	1971	2339	2147	2151
180	2083	2451	2258	2262
190	2179	2547	2369	2367
200	2288	2656	2472	2472
210	2385	2769	2584	2582
220	2498	2901	2699	2697
230	2608	3045	2823	2823
240	2713	3205	2952	2955
