depth	min	max	median	mean
0	78	729	415	412
10	293	895	616	612
20	563	1143	867	865
30	883	1488	1176	1180
40	1182	1846	1489	1490
60	1853	2589	2220	2220
80	2580	3281	2951	2945
100	3204	3856	3545	3537
120	3728	4302	4019	4019
140	4137	4684	4404	4407
160	4482	5012	4763	4757
180	4813	5330	5080	5078
200	5128	5630	5388	5386
220	5440	5935	5693	5693
240	5734	6240	5993	5987
260	6037	6514	6279	6274
280	6301	6808	6556	6553
300	6590	7069	6836	6835
320	6863	7330	7102	7101
340	7103	7564	7344	7345
360	7365	7797	7575	7577
380	7585	8046	7812	7811
400	7830	8267	8037	8040
420	8033	8483	8266	8267
440	8263	8707	8491	8490
460	8497	8956	8720	8719
480	8714	9176	8939	8941
500	8962	9381	9164	9166
520	9193	9584	9388	9387
530	9299	9690	9503	9503
540	9413	9809	9618	9614
550	9534	9918	9732	9732
560	9665	10045	9852	9852
570	9786	10179	9975	9977
580	9910	10317	10104	10107
590	10049	10467	10250	10253
600	10180	10631	10396	10400
610	10347	10815	10575	10579
620	10541	11072	10792	10793
630	10741	11310	11030	11031
640	11020	11612	11311	11315
650	11316	11917	11611	11614
660	11612	12271	11948	11944
670	11949	12620	12274	12276
680	12298	12933	12624	12622
690	12652	13281	12975	12972
700	12981	13605	13302	13300
710	13322	13925	13622	13625
720	13675	14258	13956	13956
730	13984	14604	14297	14298
740	14335	14927	14646	14645
745	14517	15112	14822	14825
750	14706	15293	14989	14993
755	14886	15461	15167	15168
760	15060	15592	15342	15335
765	15247	15748	15505	15502
770	15408	15932	15663	15666
775	15567	16129	15835	15839
780	15741	16315	16003	16014
790	16037	16656	16338	16341
800	16386	16959	16654	16661
810	16666	17262	16960	16963
820	16955	17526	17237	17245
830	17205	17797	17496	17497
840	17366	18039	17698	17699
