depth	min	max	median	mean
0	451	1062	768	761
5	521	1157	869	858
10	724	1324	1035	1029
15	930	1468	1211	1206
20	1144	1704	1421	1420
25	1328	1968	1649	1649
30	1607	2183	1898	1899
35	1782	2306	2067	2063
40	1997	2409	2223	2221
45	2099	2494	2314	2311
50	2216	2561	2390	2390
55	2282	2632	2456	2455
60	2363	2700	2524	2523
65	2409	2755	2577	2578
70	2471	2805	2631	2632
75	2520	2864	2681	2683
80	2575	2904	2736	2739
85	2637	2958	2792	2795
90	2691	3019	2847	2851
95	2738	3070	2909	2910
97	2774	3091	2937	2937
105	2876	3236	3056	3056
110	2946	3305	3129	3131
115	3024	3393	3212	3214
120	3112	3507	3300	3301
125	3210	3606	3388	3392
130	3282	3690	3488	3485
135	3376	3787	3581	3586
140	3497	3887	3690	3692
145	3609	4002	3808	3807
147	3663	4025	3844	3846
155	3803	4213	4003	4003
160	3903	4309	4101	4097
165	4017	4380	4197	4196
170	4103	4467	4287	4285
175	4189	4557	4372	4373
180	4284	4640	4463	4461
185	4365	4723	4543	4545
190	4464	4791	4618	4619
195	4520	4837	4681	4681
197	4546	4853	4701	4702
205	4641	4943	4790	4791
210	4699	4999	4847	4848
215	4751	5038	4892	4895
220	4799	5087	4937	4941
225	4849	5136	4986	4987
230	4900	5182	5031	5032
235	4932	5223	5077	5078
240	4984	5276	5126	5126
245	5031	5323	5173	5173
247	5051	5334	5190	5190
255	5110	5412	5261	5262
260	5161	5456	5307	5308
265	5203	5495	5350	5352
270	5254	5547	5397	5399
275	5295	5594	5442	5445
280	5340	5647	5493	5493
285	5395	5706	5543	5545
290	5450	5764	5595	5598
295	5496	5825	5647	5652
297	5522	5850	5673	5675
305	5606	5943	5764	5769
310	5677	6012	5833	5835
320	5792	6154	5968	5970
325	5866	6227	6052	6050
330	5932	6306	6124	6123
335	6029	6386	6201	6202
340	6086	6455	6266	6269
345	6181	6531	6336	6344
347	6217	6548	6375	6378
355	6340	6708	6513	6515
360	6408	6787	6598	6596
365	6488	6866	6674	6674
370	6566	6939	6755	6754
375	6658	7034	6848	6849
380	6734	7108	6926	6926
385	6822	7174	7006	7004
390	6899	7242	7083	7079
395	6982	7343	7162	7161
397	7021	7367	7197	7195
405	7135	7518	7329	7331
410	7235	7600	7419	7418
415	7323	7697	7498	7501
420	7402	7766	7577	7578
425	7462	7845	7656	7657
430	7546	7927	7738	7740
435	7635	8019	7826	7825
440	7729	8105	7909	7911
445	7805	8185	7990	7991
450	7879	8259	8070	8071
455	7943	8355	8150	8150
460	8034	8433	8229	8230
465	8120	8504	8312	8308
470	8211	8595	8401	8401
475	8293	8685	8484	8486
480	8386	8752	8572	8571
485	8476	8852	8651	8654
490	8560	8937	8742	8743
495	8638	9024	8821	8820
500	8715	9097	8901	8902
505	8784	9171	8989	8986
510	8872	9249	9068	9071
515	8960	9332	9151	9152
520	9032	9412	9239	9235
525	9133	9507	9321	9322
530	9222	9581	9400	9400
535	9291	9676	9485	9482
540	9380	9736	9568	9565
546	9484	9857	9660	9664
550	9548	9927	9728	9730
555	9637	10016	9818	9820
560	9708	10089	9895	9894
565	9793	10161	9983	9982
570	9867	10246	10062	10061
575	9954	10323	10145	10145
580	10055	10414	10230	10230
585	10132	10498	10313	10315
590	10208	10585	10394	10394
595	10277	10666	10474	10476
600	10360	10736	10554	10552
605	10435	10826	10636	10632
610	10512	10909	10718	10716
615	10608	10994	10801	10799
620	10692	11084	10882	10882
625	10782	11158	10975	10970
630	10866	11248	11056	11055
635	10955	11326	11139	11141
640	11035	11413	11228	11224
645	11110	11493	11302	11301
650	11192	11571	11382	11383
655	11285	11647	11467	11467
660	11366	11734	11549	11550
665	11452	11808	11629	11629
670	11534	11885	11712	11712
673	11591	11923	11761	11762
675	11621	11964	11792	11796
680	11713	12056	11882	11884
685	11782	12151	11967	11966
690	11857	12230	12047	12047
695	11942	12312	12137	12131
700	12026	12387	12215	12213
705	12117	12482	12296	12299
710	12194	12588	12384	12384
715	12279	12655	12456	12458
720	12345	12714	12535	12534
725	12426	12820	12612	12615
730	12501	12900	12699	12698
735	12595	12974	12777	12780
740	12664	13051	12857	12858
745	12736	13127	12946	12943
755	12913	13291	13113	13114
760	12998	13381	13198	13194
765	13085	13474	13275	13275
770	13158	13544	13357	13358
775	13244	13644	13432	13436
780	13337	13722	13519	13520
784	13386	13783	13576	13580
790	13461	13914	13673	13676
795	13517	14014	13755	13756
