depth	min	max	median	mean
1	-62	134	31	31
5	-9	405	149	158
10	92	598	340	341
15	264	766	540	533
20	504	901	718	712
25	711	1031	867	868
30	805	1165	970	974
35	902	1273	1071	1074
40	983	1381	1162	1166
45	1050	1476	1252	1254
50	1136	1591	1345	1349
55	1208	1720	1440	1448
60	1283	1824	1542	1553
65	1384	1965	1651	1657
70	1482	2078	1771	1772
75	1589	2225	1890	1893
80	1692	2346	2017	2016
85	1812	2532	2154	2157
90	1953	2688	2309	2314
95	2087	2877	2474	2477
100	2242	3062	2643	2651
105	2437	3270	2828	2830
110	2590	3461	3014	3017
115	2736	3662	3198	3203
120	2925	3859	3412	3408
125	3135	4078	3644	3635
130	3366	4338	3856	3851
140	3869	4726	4329	4324
145	4094	4909	4547	4534
150	4354	5126	4790	4770
155	4675	5286	4998	4992
160	4942	5422	5183	5179
165	5122	5584	5347	5349
170	5262	5752	5505	5500
175	5395	5885	5645	5645
180	5548	6032	5791	5791
185	5673	6159	5930	5926
190	5827	6304	6062	6063
195	5973	6407	6195	6196
200	6099	6517	6326	6321
205	6274	6614	6441	6440
210	6389	6717	6546	6548
215	6485	6814	6644	6644
220	6551	6911	6736	6736
225	6634	7006	6823	6823
230	6711	7093	6908	6909
235	6808	7187	6990	6992
240	6884	7274	7081	7080
245	6964	7381	7162	7163
250	7046	7476	7248	7251
254	7100	7537	7312	7317
260	7186	7635	7411	7412
265	7260	7722	7490	7492
270	7345	7810	7570	7572
275	7401	7909	7642	7647
280	7449	8011	7719	7725
