depth	min	max	median	mean
0	-59	6	-27	-27
20	418	1673	978	985
40	1351	2649	1998	2014
60	2425	3567	2972	2976
80	3193	4297	3757	3749
100	3969	4981	4476	4473
120	4546	5643	5099	5092
140	5069	6231	5652	5648
160	5586	6835	6186	6187
180	6053	7410	6729	6726
200	6573	8030	7264	7267
220	7085	8504	7775	7782
240	7621	9057	8279	8304
260	8146	9556	8803	8826
280	8653	10055	9289	9317
300	9099	10593	9797	9803
320	9589	10999	10275	10277
340	10048	11437	10724	10726
360	10435	11936	11160	11165
380	10924	12312	11577	11590
400	11264	12710	11984	11982
420	11604	13117	12347	12342
430	11736	13271	12504	12503
