depth	min	max	median	mean
90	280	571	439	434
115	517	777	649	650
150	764	1043	903	905
250	1404	1730	1573	1570
295	1696	2036	1869	1869
350	2057	2419	2232	2232
395	2346	2717	2534	2532
450	2711	3099	2900	2903
495	3030	3421	3208	3215
510	3118	3531	3321	3323
555	3454	3879	3650	3654
595	3742	4175	3952	3956
610	3858	4292	4070	4075
650	4179	4603	4405	4406
695	4625	4996	4811	4809
760	5045	5360	5202	5202
795	5215	5508	5370	5370
810	5283	5568	5435	5433
850	5434	5726	5588	5585
895	5605	5887	5743	5744
910	5663	5943	5794	5797
950	5787	6082	5926	5928
995	5936	6229	6073	6076
1050	6094	6413	6248	6249
1095	6233	6558	6392	6390
1110	6282	6601	6436	6437
1150	6396	6730	6563	6562
1185	6503	6841	6679	6675
1210	6579	6928	6755	6754
1250	6712	7071	6881	6883
1310	6908	7266	7081	7081
1350	7039	7400	7213	7213
1395	7179	7546	7359	7361
1410	7231	7599	7411	7410
1495	7522	7886	7692	7698
1510	7562	7953	7745	7750
1550	7704	8083	7883	7886
1595	7854	8244	8039	8044
1650	8052	8442	8239	8240
1695	8211	8609	8406	8405
1710	8268	8662	8461	8462
1750	8407	8810	8610	8612
1795	8588	9001	8787	8785
1850	8789	9213	8995	8997
1890	8947	9371	9156	9160
1895	8969	9393	9179	9180
1910	9030	9454	9241	9243
1950	9191	9634	9420	9419
1995	9398	9844	9618	9621
2010	9460	9925	9684	9689
2095	9857	10353	10096	10098
2195	10352	10882	10604	10608
2205	10403	10934	10655	10660
2250	10615	11216	10914	10912
2295	10873	11498	11185	11186
2305	10942	11569	11249	11246
2350	11235	11872	11561	11559
2405	11614	12332	11980	11977
2500	12359	13206	12768	12768
2600	13216	14294	13728	13731
2795	15288	16698	15958	15970
