depth	min	max	median	mean
565	-33	504	203	214
579	109	798	425	432
593	298	1072	645	653
608	485	1379	884	898
623	697	1661	1152	1148
638	911	2020	1407	1418
648	1069	2223	1583	1593
650	1086	2277	1617	1630
665	1317	2552	1875	1893
682	1551	2902	2155	2186
700	1788	3275	2474	2496
712	1933	3580	2681	2693
720	2030	3704	2808	2824
725	2090	3814	2898	2907
730	2159	3907	2973	2985
735	2238	3969	3066	3065
740	2341	4097	3135	3150
744	2394	4161	3201	3216
748	2430	4240	3263	3282
754	2488	4358	3344	3379
758	2585	4428	3423	3446
761	2626	4499	3470	3495
768	2690	4631	3576	3606
779	2842	4835	3755	3786
789	2952	5018	3919	3940
