depth	min	max	median	mean
12	-68	196	32	40
16	-34	239	78	85
20	7	272	128	130
24	45	317	174	174
28	86	364	217	217
32	121	402	256	259
36	168	437	299	301
40	215	476	341	343
44	255	524	383	385
48	294	563	424	426
52	332	606	465	465
56	370	634	504	505
60	418	682	544	545
64	460	725	585	586
68	498	764	625	626
72	538	823	666	669
76	581	847	709	709
80	622	882	748	747
84	654	914	787	786
88	684	960	825	825
92	717	1006	868	865
96	766	1044	907	907
100	809	1085	950	949
104	850	1127	992	992
108	898	1176	1034	1035
112	942	1225	1080	1080
116	986	1273	1128	1127
120	1024	1319	1175	1175
124	1067	1370	1220	1222
128	1117	1424	1270	1271
132	1169	1477	1320	1321
136	1218	1539	1383	1381
140	1284	1593	1443	1441
144	1348	1653	1503	1504
148	1419	1736	1568	1570
152	1468	1804	1639	1637
156	1545	1874	1705	1708
160	1614	1937	1777	1776
164	1679	2004	1848	1845
168	1737	2093	1913	1914
172	1802	2165	1981	1984
176	1868	2240	2048	2053
180	1950	2319	2122	2123
184	2014	2386	2192	2193
188	2083	2457	2259	2262
192	2146	2527	2321	2326
196	2195	2597	2385	2387
200	2241	2674	2447	2451
