depth	min	max	median	mean
0	351	860	581	587
2.5	518	1028	770	768
5	593	1343	944	949
7.5	1210	1857	1533	1532
10	1574	2677	2111	2114
12.5	2451	3240	2825	2833
15	3016	4043	3563	3552
17.5	3576	4239	3927	3924
20	3846	4693	4300	4296
22.5	4163	4803	4488	4489
25	4291	5042	4689	4682
27.5	4541	5143	4839	4841
30	4638	5347	5004	5001
32.5	4892	5521	5239	5231
35	5038	5871	5468	5462
37.5	5342	5951	5657	5658
40	5485	6173	5859	5854
42.5	5759	6274	6027	6028
45	5905	6500	6199	6202
47.5	6070	6575	6324	6323
50	6168	6718	6444	6445
55	6363	6926	6646	6643
60	6545	7115	6833	6831
65	6735	7281	7006	7006
70	6883	7410	7156	7150
75	7052	7548	7295	7298
80	7202	7662	7433	7431
85	7336	7795	7573	7571
90	7461	7933	7703	7698
95	7607	8074	7834	7836
100	7725	8240	7966	7969
105	7854	8384	8105	8112
110	7923	8543	8228	8233
