depth	min	max	median	mean
1.5	691	1115	918	911
3	741	1139	948	945
4.5	787	1173	981	978
6	813	1211	1011	1012
7.5	877	1245	1061	1060
10.5	947	1385	1156	1158
15	1095	1554	1341	1338
18	1264	1716	1486	1486
21	1352	1950	1644	1646
24	1538	2075	1804	1805
27	1690	2260	1970	1968
30	1825	2439	2142	2139
33	2029	2602	2313	2313
36	2115	2838	2490	2489
39	2361	2958	2682	2676
42	2540	3180	2864	2863
45	2706	3356	3056	3048
48	2923	3524	3232	3234
51	3055	3774	3421	3420
54	3325	3912	3635	3627
57	3517	4133	3823	3825
60	3726	4285	4007	4003
63	3936	4418	4174	4170
64.5	4009	4486	4253	4252
66.5	4098	4610	4349	4353
68	4173	4653	4413	4411
71	4259	4799	4526	4528
75	4429	4918	4654	4659
78.5	4533	5028	4767	4767
82.5	4612	5182	4874	4883
87.5	4725	5309	5003	5007
91.5	4787	5443	5087	5091
