depth	min	max	median	mean
1	-53	-38	-46	-46
11	-44	-19	-33	-33
22	-33	-4	-20	-19
33	-21	13	-5	-5
45	-7	28	10	10
56	7	41	24	24
67	23	56	38	39
77	36	70	52	52
88	52	83	66	67
97	65	95	80	80
102	74	104	88	88
110	86	127	106	106
117	98	151	123	123
125	116	174	143	143
133	132	196	163	164
140	148	217	182	182
148	168	238	202	202
156	184	258	222	221
162	201	273	237	237
168	216	290	254	253
176	237	312	272	273
182	251	328	289	289
184	257	333	294	294
199	293	371	331	331
214	329	411	368	368
221	346	425	385	385
229	365	446	404	404
238	385	472	426	427
245	404	488	444	445
257	433	523	474	475
272	469	563	514	514
288	511	604	556	557
304	550	651	600	599
334	624	733	677	677
350	666	775	718	719
358	690	794	740	740
368	715	821	767	766
382	749	858	804	803
397	788	901	845	845
413	836	946	891	891
429	879	992	935	935
444	919	1033	975	976
454	948	1056	1003	1003
468	987	1098	1043	1042
484	1030	1139	1086	1086
500	1077	1182	1131	1130
501	1078	1189	1133	1133
516	1117	1232	1173	1174
532	1152	1274	1215	1215
548	1198	1316	1258	1257
564	1243	1361	1299	1300
580	1284	1402	1341	1342
596	1328	1447	1385	1386
612	1370	1491	1430	1430
628	1415	1535	1475	1475
644	1461	1583	1520	1520
660	1502	1634	1569	1569
676	1551	1693	1619	1620
692	1602	1748	1674	1674
708	1651	1806	1729	1730
724	1713	1881	1791	1791
740	1777	1950	1859	1860
750	1818	2002	1906	1908
764	1883	2091	1983	1986
787	2021	2299	2156	2157
