depth	min	max	median	mean
1	-57	108	24	25
10	68	526	245	254
20	245	836	502	513
30	474	1080	761	764
40	677	1296	982	983
52	929	1527	1215	1217
56	986	1589	1293	1286
70	1167	1780	1474	1469
100	1526	2084	1816	1812
150	2075	2541	2327	2322
200	2568	2959	2770	2769
225	2803	3142	2974	2974
252	3036	3326	3182	3181
256	3067	3353	3209	3210
275	3200	3487	3350	3347
279	3225	3515	3376	3373
312	3452	3744	3599	3597
316	3484	3776	3627	3625
350	3720	4074	3891	3889
355	3752	4106	3932	3930
400	4080	4599	4337	4338
450	4510	5119	4812	4813
475	4734	5399	5060	5059
500	4988	5714	5316	5323
550	5447	6280	5838	5850
600	5949	6924	6400	6407
650	6460	7524	6959	6975
700	6990	8162	7555	7560
744	7476	8737	8081	8089
774	7847	9135	8467	8475
804	8187	9555	8861	8860
834	8562	10002	9262	9267
864	8954	10445	9683	9689
894	9349	10948	10113	10125
