"labID","age","error","depth"
"430210",13,500.5,1
"430211",238,488.5,15.5
"430212",377,481,24.5
"430213",563,471,36.5
"430214",749,461,48.5
"430215",935,451,60.5
"430216",1121,441,72.5
"430217",1307,431.5,84.5
"430218",1493,421.5,96.5
"430219",1679,412,108.5
"430220",2090,390.5,135
"430221",2400,375,155
"430222",2710,359,175
"430223",3020,344,195
"430224",3330,329,215
"430225",3640,314,235
"430226",3950,299.5,255
"430227",4260,286,275
"430228",4879,259.5,315
"430229",5344,241.5,345
"430230",5964,220,385
"430231",6274,211.5,405
"430232",6739,200.5,435
"430233",7204,192,465
"430234",7669,187.5,495
"430235",8211,186.5,530
"430236",8676,190.5,560
"430237",8986,194.5,580
"430238",9234,199.5,596
"430239",9265,200.5,598
"430240",9320,201.5,601.5
"430241",9405,204,607
