depth	min	max	median	mean
5	-71	133	2	10
20	29	249	136	136
30	109	334	209	212
35	142	358	246	247
40	179	408	281	284
45	208	444	318	321
50	240	492	358	360
60	317	613	454	456
100	695	1141	895	902
140	1133	1657	1387	1392
180	1655	2225	1946	1944
220	2249	2831	2543	2542
240	2551	3139	2848	2847
260	2874	3473	3164	3166
280	3210	3830	3504	3510
300	3560	4163	3869	3866
320	3946	4523	4241	4238
340	4330	4927	4629	4632
360	4702	5373	5030	5032
380	5124	5843	5476	5475
420	6034	6705	6350	6354
440	6469	7107	6784	6789
460	6922	7483	7194	7196
480	7328	7874	7601	7598
500	7722	8284	8013	8012
520	8114	8732	8430	8431
540	8508	9205	8858	8858
580	9423	10190	9783	9788
620	10307	11209	10740	10742
660	11261	12115	11683	11684
700	12088	12937	12516	12514
