depth	min	max	median	mean
280	3138	3730	3427	3430
300	3424	3970	3706	3704
320	3673	4214	3966	3956
350	4056	4607	4349	4342
390	4586	5065	4828	4833
420	4937	5432	5186	5185
450	5291	5751	5523	5520
480	5621	6071	5848	5849
510	5944	6400	6172	6172
530	6143	6608	6377	6375
550	6345	6776	6565	6568
600	6814	7236	7024	7024
630	7077	7470	7260	7264
650	7214	7615	7401	7408
670	7360	7754	7545	7546
680	7416	7809	7612	7611
770	7981	8375	8182	8182
790	8110	8495	8310	8305
800	8164	8561	8364	8364
1050	9633	10040	9837	9836
1080	9816	10204	10014	10011
1100	9944	10310	10126	10127
1130	10130	10476	10300	10301
1150	10245	10597	10422	10420
1180	10422	10773	10597	10598
1200	10546	10888	10717	10717
1230	10718	11080	10902	10898
1250	10832	11198	11020	11016
1300	11137	11508	11331	11328
1350	11451	11831	11636	11637
1370	11567	11959	11759	11760
1400	11759	12162	11960	11960
1450	12073	12536	12299	12304
1550	12820	13301	13054	13056
1560	12902	13406	13142	13142
1590	13183	13764	13441	13451
