"labID","age","error","depth"
"355948",56,93,0
"355949",183,90.5,5
"355950",258,90.5,8
"355951",307,90,10
"355952",355,89.5,12
"355953",427,89.5,15
"355954",495,90,18
"355955",539,90,20
"355956",561,90,21
"355957",582,90,22
"355958",643,90,25
"355959",700,90,28
"355960",735,90,30
"355961",769,91,32
"355962",814,92,35
"355963",854,93,38
"355964",878,93,40
"355965",899,93.5,42
"355966",928,94,45
"355967",953,94.5,48
"355968",968,95,50
"355969",981,95,52
"355970",999,95,55
"355971",1023,92.5,60
"355972",1042,91.5,65
"355973",1058,91.5,70
"355974",1072,93,75
"355975",1086,94.5,80
"355976",1102,96,85
"355977",1120,97,90
"355978",1142,96.5,95
"355979",1167,94.5,100
"355980",1197,93.5,105
"355981",1229,93,110
"355982",1265,93.5,115
"355983",1305,93.5,120
"355984",1347,93.5,125
"355985",1393,94,130
"355986",1441,94.5,135
"355987",1492,95.5,140
"355988",1546,96.5,145
"355989",1602,97,150
"355990",1659,97.5,155
"355991",1719,98,160
"355992",1780,99.5,165
"355993",1841,103.5,170
"355994",1904,109,175
"355995",1967,118,180
"355996",2030,131.5,185
"355997",2093,148,190
"355998",2156,166.5,195
"355999",2219,187,200
"356000",2282,208,205
"356001",2345,229.5,210
"356002",2408,251.5,215
"356003",2471,273.5,220
"356004",2534,296,225
"356005",2597,318,230
"356006",2660,340.5,235
